time_idx,group_id,electricity_demand,hour,day_of_week,solar_generation,wind_generation,lag_1,lag_24,lag_168,rolling_mean_24,rolling_std_24,rolling_mean_168,rolling_std_168
8216,single,212803.094,13.0,1.0,809.35,1708.353,211101.622,192945.348,208530.482,195308.03508333335,13539.204078194412,178603.7043452381,20387.718333150446
8217,single,207696.976,14.0,1.0,1548.275,1391.058,212803.094,196717.306,206164.498,196135.44116666666,13987.875897789618,178629.13655952382,20427.898675116867
8218,single,201799.946,15.0,1.0,1721.521,1455.206,207696.976,199501.116,203993.312,196592.92741666667,14185.882345239927,178638.25845238095,20440.60617236907
8219,single,197308.766,16.0,1.0,1727.252,1925.237,201799.946,200812.628,200789.056,196688.71200000003,14214.105396639752,178625.20270238095,20425.00902886699
8220,single,193834.594,17.0,1.0,1674.653,2277.936,197308.766,201622.244,197752.87,196542.71774999998,14187.876731330802,178604.4866904762,20404.149075581947
8221,single,191789.998,18.0,1.0,1596.279,1879.54,193834.594,201192.174,194706.916,196218.23233333335,14155.671516276841,178581.1636190476,20384.360157088613
8222,single,191827.558,19.0,1.0,1382.828,1870.995,191789.998,199528.222,193109.426,195826.475,14142.128893879019,178563.80101190475,20371.78099708626
8223,single,193904.114,20.0,1.0,786.895,2086.739,191827.558,197885.894,194589.424,195505.61400000003,14141.848451753238,178556.17084523808,20366.53975533622
8224,single,201727.752,21.0,1.0,108.094,2326.647,193904.114,202778.272,201877.568,195339.7065,14136.064958498442,178552.09161904763,20363.377601350116
8225,single,215697.154,22.0,1.0,-4.264,2626.201,201727.752,214071.372,215294.358,195295.93483333333,14113.63899913442,178551.19985714287,20362.35325992166
8226,single,218679.518,23.0,1.0,-4.51,3133.878,215697.154,215389.804,217319.74,195363.67574999997,14211.237292881337,178553.59745238096,20366.7287873677
8227,single,216973.654,0.0,2.0,-4.383,3747.819,218679.518,212218.262,215097.374,195500.74716666667,14427.020038588837,178561.69136904762,20382.49113838214
8228,single,213717.148,1.0,2.0,-4.706,4071.776,216973.654,207768.454,210583.958,195698.8885,14696.735886372733,178572.85970238096,20403.13387766126
8229,single,207427.314,2.0,2.0,-4.486,4323.502,213717.148,201063.028,203677.956,195946.75075,14956.999028793341,178591.50964285716,20433.978216535237
8230,single,198414.87,3.0,2.0,-4.684,4598.464,207427.314,192062.042,194273.558,196211.92933333336,15107.313555794995,178613.82725,20463.56729372821
8231,single,189303.918,4.0,2.0,-4.586,4340.657,198414.87,182791.552,184989.888,196476.6305,15087.082017984134,178638.47791666668,20485.02724234977
8232,single,182084.216,5.0,2.0,-4.417,3916.421,189303.918,176214.78,178728.448,196747.9790833333,14887.491565460334,178664.15666666668,20495.737747390118
8233,single,178174.974,6.0,2.0,-4.627,3654.367,182084.216,172967.402,175475.964,196992.53891666667,14580.568624395773,178684.13147619047,20497.43594770817
8234,single,176280.74599999998,7.0,2.0,-4.433,4040.838,178174.974,172048.584,173927.546,197209.52108333333,14242.316262094813,178700.19701190476,20495.96405044121
8235,single,175976.026,8.0,2.0,-4.693,4110.849,176280.74599999998,172641.758,174359.266,197385.86116666664,13940.240063269988,178714.20415476192,20493.486793204804
8236,single,179279.626,9.0,2.0,-4.561,3583.286,175976.026,176990.708,177899.556,197524.78900000002,13697.419492306406,178723.82772619047,20491.80904446791
8237,single,187061.002,10.0,2.0,-4.418,3390.093,179279.626,186489.6,185777.88,197620.16058333335,13555.462736247364,178732.0424285714,20491.753253293107
8238,single,198825.566,11.0,2.0,-4.681,3308.028,187061.002,200590.67,198040.316,197643.969,13535.55054496029,178739.68005952382,20494.63400242934
8239,single,208534.3,12.0,2.0,22.876,2822.729,198825.566,211101.622,207500.354,197570.42300000004,13523.633524343579,178744.35416666666,20499.151204742026
8240,single,213442.566,13.0,2.0,92.491,2402.024,208534.3,212803.094,210368.864,197463.45125,13421.718102103425,178750.50860714284,20507.98959280757
8241,single,215664.988,14.0,2.0,137.352,2205.931,213442.566,207696.976,208418.148,197490.09591666667,13454.089917456917,178768.80445238095,20537.71579672948
8242,single,217801.06,15.0,2.0,184.219,1936.625,215664.988,201799.946,204143.182,197822.09641666664,13810.502043417739,178811.9404047619,20607.85266915593
8243,single,219373.47,16.0,2.0,155.201,1723.168,217801.06,197308.766,200333.78,198488.8095,14385.162616244736,178893.23729761905,20734.929467806276
8244,single,219793.904,17.0,2.0,134.661,1459.99,219373.47,193834.594,197162.906,199408.17216666669,14998.475077317888,179006.56878571428,20904.16164590031
8245,single,219367.454,18.0,2.0,92.498,1443.049,219793.904,191789.998,193243.248,200489.81008333332,15506.495934239521,179141.27710714287,21093.920176768064
8246,single,218305.306,19.0,2.0,47.218,1457.134,219367.454,191827.558,189906.87,201638.87075,15851.72204502166,179296.77833333335,21293.84474402082
8247,single,217666.968,20.0,2.0,32.209,1489.108,218305.306,193904.114,188400.37,202742.11025,16059.224654831425,179465.81664285713,21490.387402292585
8248,single,221892.668,21.0,2.0,6.896,1215.663,217666.968,201727.752,193746.104,203732.22916666666,16222.34525707398,179640.02258333334,21681.021899747397
8249,single,228903.98,22.0,2.0,-4.608,1027.828,221892.668,215697.154,205659.44,204572.434,16631.065901857062,179807.5616547619,21898.34017931045
8250,single,226779.438,23.0,2.0,-4.522,1074.311,228903.98,218679.518,207731.266,205122.7184166667,17223.11559057404,179945.92201190474,22134.81449061496
8251,single,221393.472,0.0,3.0,-4.349,1215.823,226779.438,216973.654,205311.826,205460.21508333334,17576.063684841054,180059.30398809523,22325.95295094898
8252,single,215446.336,1.0,3.0,-4.488,1353.654,221393.472,213717.148,201631.872,205644.37416666668,17724.473117435384,180155.02807142856,22468.891259432097
8253,single,207925.556,2.0,3.0,-4.333,1400.623,215446.336,207427.314,195153.782,205716.42366666664,17762.189909753015,180237.25702380954,22572.997364211045
8254,single,197477.176,3.0,3.0,-4.309,1303.751,207925.556,198414.87,185593.61,205737.18375,17764.567513135313,180313.27948809523,22644.926903003783
8255,single,188041.136,4.0,3.0,-4.312,1289.693,197477.176,189303.918,175953.728,205698.11316666668,17782.394283558067,180384.01499999998,22680.05272186397
8256,single,181430.036,5.0,3.0,-4.412,1356.061,188041.136,182084.216,169576.858,205645.49725000001,17834.802729927746,180455.96385714287,22685.08631393784
8257,single,177784.29,6.0,3.0,-4.409,1410.301,181430.036,178174.974,166728.546,205618.23974999998,17872.837165170837,180526.51848809526,22669.475128504473
8258,single,176140.304,7.0,3.0,-4.431,1261.234,177784.29,176280.74599999998,165237.586,205601.96124999996,17899.07777022298,180592.32648809525,22645.214739570685
8259,single,176311.292,8.0,3.0,-4.609,1329.942,176140.304,175976.026,166587.52,205596.10950000002,17909.1006958831,180657.2236190476,22616.551784813742
8260,single,179395.044,9.0,3.0,-4.723,1323.794,176311.292,179279.626,170338.678,205610.07891666665,17885.106658045595,180715.10321428571,22592.75929234587
8261,single,186965.37,10.0,3.0,-4.405,1269.914,179395.044,187061.002,179758.844,205614.888,17877.732899910912,180769.0101547619,22578.652568606674
8262,single,198449.61,11.0,3.0,-4.142,1088.965,186965.37,198825.566,193284.79,205610.90333333335,17882.05820344551,180811.90614285713,22583.56702936108
8263,single,208170.908,12.0,3.0,30.763,869.688,198449.61,208534.3,203632.018,205595.23849999998,17888.424188495093,180842.64911904762,22604.15406754181
8264,single,211896.316,13.0,3.0,348.098,680.995,208170.908,213442.566,203741.33,205580.09716666664,17885.98193804588,180869.66632142858,22634.24822948032
8265,single,210643.612,14.0,3.0,694.038,631.565,211896.316,215664.988,196547.104,205515.67008333336,17859.193992285742,180918.2079047619,22692.26296586676
8266,single,208187.7,15.0,3.0,760.772,473.958,210643.612,217801.06,188924.038,205306.44608333334,17764.284115336453,181002.1156904762,22776.305289400687
8267,single,206316.072,16.0,3.0,834.166,450.709,208187.7,219373.47,183608.242,204905.88941666667,17577.70416424039,181116.7803452381,22864.744725857166
8268,single,204401.26,17.0,3.0,856.754,456.503,206316.072,219793.904,179023.81,204361.83116666667,17310.482457101665,181251.946,22946.534013549564
8269,single,202271.52,18.0,3.0,893.379,631.531,204401.26,219367.454,175622.608,203720.471,16996.156753070405,181403.00225,23015.205128446618
8270,single,201083.916,19.0,3.0,799.151,692.619,202271.52,218305.306,173647.728,203008.14041666666,16666.92682606309,181561.62672619047,23066.903385786398
8271,single,202104.952,20.0,3.0,482.878,608.758,201083.916,217666.968,174381.392,202290.58250000002,16347.357672371345,181724.9373690476,23107.62487582122
8272,single,208521.304,21.0,3.0,61.721,538.994,202104.952,221892.668,180294.926,201642.16516666664,16016.215848858155,181889.9585595238,23153.814113830373
8273,single,220864.03,22.0,3.0,-4.782,525.541,208521.304,228903.98,194338.418,201085.02500000002,15505.582269416542,182057.97271428572,23244.40477893909
8274,single,222034.192,23.0,3.0,-4.609,486.383,220864.03,226779.438,197586.716,200750.02708333332,14955.517071013568,182215.86326190477,23417.76356842345
8275,single,219186.736,0.0,4.0,-4.657,552.671,222034.192,221393.472,196071.582,200552.30849999996,14624.130609649748,182361.38395238094,23589.184091264287
8276,single,215161.46,1.0,4.0,-4.533,604.912,219186.736,215446.336,193537.406,200460.36116666664,14493.753375243246,182498.9741547619,23736.583455516786
8277,single,208059.902,2.0,4.0,-4.486,554.748,215161.46,207925.556,187747.492,200448.49133333334,14481.057916143447,182627.68876190475,23855.132702433897
8278,single,198660.536,3.0,4.0,-4.402,608.199,208059.902,197477.176,179535.794,200454.0890833333,14484.099537976013,182748.59596428572,23932.587167210884
8279,single,188641.136,4.0,4.0,-4.5,550.785,198660.536,188041.136,170577.304,200503.39575,14475.53660553448,182862.43371428573,23962.679101543956
8280,single,181211.34,5.0,4.0,-4.384,566.263,188641.136,181430.036,164740.744,200528.39575,14453.579320073177,182969.95652380952,23947.746884114662
8281,single,177221.322,6.0,4.0,-4.396,621.437,181211.34,177784.29,161421.184,200519.28341666667,14466.206908869612,183067.99578571427,23906.35031707887
8282,single,175567.204,7.0,4.0,-4.483,627.003,177221.322,176140.304,160336.064,200495.82641666665,14505.078793562428,183162.04422619048,23851.697730304662
8283,single,176039.684,8.0,4.0,-4.349,638.186,175567.204,176311.292,160877.03,200471.94725,14547.32786881587,183252.70577380952,23793.291118692297
8284,single,179368.57,9.0,4.0,-4.592,847.58,176039.684,179395.044,164431.876,200460.63025000002,14567.032998081108,183342.95966666666,23736.596672428255
8285,single,187707.038,10.0,4.0,-4.406,1150.515,179368.57,186965.37,173010.004,200459.52716666667,14568.698445007007,183431.8685595238,23693.272534687887
8286,single,200128.954,11.0,4.0,-4.369,1460.699,187707.038,198449.61,185480.73,200490.42999999996,14539.587927658058,183519.3509047619,23681.691603145682
8287,single,210910.076,12.0,4.0,30.121,1926.785,200128.954,208170.908,195154.368,200560.40266666666,14533.378977956001,183606.54271428572,23715.897681227172
8288,single,215167.578,13.0,4.0,319.187,2670.937,210910.076,211896.316,195321.876,200674.53466666667,14606.315971322274,183700.32669047618,23792.864640164367
8289,single,215287.72,14.0,4.0,662.905,3356.042,215167.578,210643.612,188615.802,200810.83724999998,14730.324786336067,183818.45586904764,23899.935013600585
8290,single,212909.406,15.0,4.0,905.749,3554.996,215287.72,208187.7,182463.17,201004.34175,14894.6952772197,183977.2172857143,24020.277963339795
8291,single,209686.782,16.0,4.0,819.69,3621.705,212909.406,206316.072,177526.616,201201.0795,15024.321979149423,184158.44488095236,24123.41997311884
8292,single,206790.804,17.0,4.0,719.358,4006.154,209686.782,204401.26,173881.71,201341.52575,15089.827219062441,184349.8744404762,24197.96556570213
8293,single,203987.748,18.0,4.0,692.397,4376.953,206790.804,202271.52,171148.916,201441.09008333334,15118.748960402721,184545.7619047619,24245.871694951504
8294,single,201888.678,19.0,4.0,604.994,4607.342,203987.748,201083.916,169295.534,201512.59958333333,15126.904104404392,184741.23114285714,24269.581204931917
8295,single,201913.624,20.0,4.0,323.892,4838.082,201888.678,202104.952,169226.558,201546.13133333332,15126.804483534948,184935.23795238096,24275.642850901408
8296,single,206969.966,21.0,4.0,64.391,5303.099,201913.624,208521.304,173617.252,201538.15933333334,15126.547587899722,185129.80382142856,24279.976812701363
8297,single,218321.062,22.0,4.0,-4.423,5582.716,206969.966,220864.03,185090.622,201473.52024999997,15098.698621619056,185328.33188095238,24321.599915265033
8298,single,218620.718,23.0,4.0,-4.354,6283.402,218321.062,222034.192,185921.13,201367.56325,14965.038170061045,185526.13211904763,24454.41903087217
8299,single,216021.084,0.0,5.0,-4.446,6473.786,218620.718,219186.736,183452.53,201225.33516666666,14775.097680828309,185720.77252380952,24587.353599468144
8300,single,213189.378,1.0,5.0,-4.667,6632.56,216021.084,215161.46,180556.022,201093.433,14621.106648296989,185914.6329642857,24697.509998422618
8301,single,208370.65,2.0,5.0,-4.398,6612.185,213189.378,208059.902,175807.384,201011.26291666666,14543.945291707445,186108.87913095238,24783.293958018166
8302,single,200744.164,3.0,5.0,-4.546,6317.838,208370.65,198660.536,168194.278,201024.21075,14550.630000868554,186302.70809523808,24829.53874635347
8303,single,192241.08,4.0,5.0,-4.462,6256.685,200744.164,188641.136,159639.498,201111.02858333333,14542.127319558913,186496.45741666667,24814.380965055007
8304,single,185859.922,5.0,5.0,-4.427,6392.291,192241.08,181211.34,152651.558,201261.02625,14426.014430656927,186690.51445238097,24730.42839551944
8305,single,182342.914,6.0,5.0,-4.689,6172.047,185859.922,177221.322,148210.004,201454.71716666667,14174.120982511642,186888.18328571427,24589.039945585344
8306,single,180917.196,7.0,5.0,-4.428,5958.269,182342.914,175567.204,145460.968,201668.11683333336,13827.73184326112,187091.3553690476,24407.887570592567
8307,single,180854.326,8.0,5.0,-4.659,5820.307,180917.196,176039.684,144267.804,201891.03316666663,13425.95203727885,187302.4043452381,24198.153914071576
8308,single,183213.892,9.0,5.0,-4.501,5643.9,180854.326,179368.57,144982.784,202091.64325,13053.69721975269,187520.18126190477,23972.11356602223
8309,single,187653.068,10.0,5.0,-4.602,5483.292,183213.892,187707.038,148118.618,202251.865,12783.468580003233,187747.7473809524,23746.28947627868
8310,single,194542.278,11.0,5.0,-4.513,5126.198,187653.068,200128.954,153599.452,202249.61625,12786.142882294966,187983.07148809524,23546.26529108092
8311,single,201095.24,12.0,5.0,37.455,4855.387,194542.278,210910.076,159246.658,202016.83808333334,12876.960794334285,188226.77878571427,23399.68467529778
8312,single,204032.89,13.0,5.0,425.337,4458.744,201095.24,215167.578,163846.896,201607.88658333334,12737.34088410784,188475.87748809526,23311.91530941129
8313,single,203115.35,14.0,5.0,804.111,4209.607,204032.89,215287.72,167331.028,201143.94125,12420.820770459271,188715.07983333332,23263.808899786043
8314,single,199346.414,15.0,5.0,933.724,3805.234,203115.35,212909.406,168548.672,200636.75916666668,12061.495518398446,188928.08175,23230.64133025441
8315,single,194889.082,16.0,5.0,958.925,3315.563,199346.414,209686.782,167507.258,200071.63450000001,11775.831650217962,189111.40164285715,23190.340468052687
8316,single,190524.79,17.0,5.0,843.423,3130.76,194889.082,206790.804,165176.416,199455.06366666665,11637.08243167424,189274.38869047616,23133.746183702337
8317,single,187268.138,18.0,5.0,742.863,2802.282,190524.79,203987.748,161843.776,198777.3130833333,11664.906891375895,189425.27186904763,23058.173250369982
8318,single,186148.098,19.0,5.0,686.791,2480.484,187268.138,201888.678,159253.226,198080.66266666667,11838.176948822847,189576.60735714287,22959.286898010734
8319,single,187386.334,20.0,5.0,465.347,2332.486,186148.098,201913.624,158836.268,197424.80516666666,12052.12864320732,189736.69588095238,22840.040010348013
8320,single,194145.14,21.0,5.0,88.028,2755.677,187386.334,206969.966,163892.012,196819.50141666667,12180.999989071994,189906.63675,22714.617989241226
8321,single,205093.728,22.0,5.0,-3.087,2759.859,194145.14,218321.062,174831.264,196285.13366666666,11996.25412765677,190086.71489285713,22626.8946853654
8322,single,206006.376,23.0,5.0,-3.613,2351.801,205093.728,218620.718,176218.352,195733.99474999998,11218.485713667755,190266.84860714286,22625.17846669903
