time_idx,group_id,target,hour,day_of_week,month,is_weekend,hour_sin,hour_cos,month_sin,month_cos,lag_1,lag_24,lag_168,rolling_mean_24,rolling_mean_168,total_renewable_mw,net_load,high_demand_flag,peak_hour_flag,wind_generation_mw,solar_generation_mw
7716,0,175597.796,17,1,11,0,-0.965926,-0.258819,-0.866025,0.5,177993.062,170606.994,180073.668,171976.909,165721.583,5818.304,169779.492,0,1,4135.92,1682.384
7717,0,173871.336,18,1,11,0,-1.0,-0.0,-0.866025,0.5,175597.796,169694.76,179420.542,172184.859,165694.941,6256.35,167614.986,0,1,4637.536,1618.814
7718,0,173019.984,19,1,11,0,-0.965926,0.258819,-0.866025,0.5,173871.336,169039.466,177805.722,172358.883,165661.91,6132.298,166887.686,0,1,4701.026,1431.272
7719,0,174108.624,20,1,11,0,-0.866025,0.5,-0.866025,0.5,173019.984,170567.482,178272.688,172524.738,165633.423,5615.626,168492.998,0,1,4849.873,765.753
7720,0,179889.848,21,1,11,0,-0.707107,0.707107,-0.866025,0.5,174108.624,176155.75,183899.264,172672.286,165608.637,4954.324,174935.524,0,1,4858.465,95.859
7721,0,189953.878,22,1,11,0,-0.5,0.866025,-0.866025,0.5,179889.848,187535.994,195266.682,172827.873,165584.771,5437.64,184516.238,0,0,5434.822,2.818
7722,0,190357.408,23,1,11,0,-0.258819,0.965926,-0.866025,0.5,189953.878,189393.148,197493.158,172928.618,165553.148,5701.302,184656.106,0,0,5700.458,0.844
7723,0,187286.482,0,2,11,0,0.0,1.0,-0.866025,0.5,190357.408,186512.672,194500.558,172968.796,165510.673,5806.535,181479.947,0,0,5805.617,0.918
7724,0,182748.182,1,2,11,0,0.258819,0.965926,-0.866025,0.5,187286.482,182576.316,190430.332,173001.038,165467.732,6393.933,176354.249,0,0,6393.065,0.868
7725,0,176260.586,2,2,11,0,0.5,0.866025,-0.866025,0.5,182748.182,176584.02,183835.106,173008.199,165422.005,6977.835,169282.751,0,0,6977.065,0.77
7726,0,167927.41,3,2,11,0,0.707107,0.707107,-0.866025,0.5,176260.586,168394.488,175592.44,172994.722,165376.918,7269.46,160657.95,0,0,7268.723,0.737
7727,0,159236.638,4,2,11,0,0.866025,0.5,-0.866025,0.5,167927.41,160318.848,167670.818,172975.261,165331.293,6880.574,152356.064,0,0,6879.671,0.903
7728,0,152646.92,5,2,11,0,0.965926,0.258819,-0.866025,0.5,159236.638,154945.33,162410.322,172930.169,165281.09,6165.338,146481.582,0,0,6165.338,0.0
7729,0,148969.832,6,2,11,0,1.0,0.0,-0.866025,0.5,152646.92,152035.946,159408.35,172834.402,165222.974,5400.059,143569.773,0,0,5400.059,0.0
7730,0,147074.794,7,2,11,0,0.965926,-0.258819,-0.866025,0.5,148969.832,150800.298,158590.692,172706.647,165160.84,5517.611,141557.183,0,0,5517.611,0.0
7731,0,146757.674,8,2,11,0,0.866025,-0.5,-0.866025,0.5,147074.794,151280.664,159380.814,172551.418,165092.293,4960.964,141796.71,0,0,4960.964,0.0
7732,0,149665.534,9,2,11,0,0.707107,-0.707107,-0.866025,0.5,146757.674,154919.794,163429.802,172362.96,165017.156,3821.394,145844.14,0,0,3821.394,0.0
7733,0,156970.132,10,2,11,0,0.5,-0.866025,-0.866025,0.5,149665.534,163787.824,172269.7,172144.032,164935.225,3237.331,153732.801,0,0,3237.331,0.0
7734,0,167744.082,11,2,11,0,0.258819,-0.965926,-0.866025,0.5,156970.132,176983.174,185647.894,171859.962,164844.157,3267.104,164476.978,0,0,3267.104,0.0
7735,0,176838.392,12,2,11,0,0.0,-1.0,-0.866025,0.5,167744.082,186493.842,194317.506,171475.0,164737.586,3350.947,173487.445,0,0,3229.982,120.965
7736,0,179281.994,13,2,11,0,-0.258819,-0.965926,-0.866025,0.5,176838.392,187056.094,194938.918,171072.689,164633.544,3767.814,175514.18,0,0,3284.062,483.752
7737,0,178704.798,14,2,11,0,-0.5,-0.866025,-0.866025,0.5,179281.994,183430.198,191062.276,170748.768,164540.348,3890.463,174814.335,0,0,3061.689,828.774
7738,0,178163.552,15,2,11,0,-0.707107,-0.707107,-0.866025,0.5,178704.798,180339.652,187342.356,170551.877,164466.791,3558.596,174604.956,0,0,2565.171,993.425
7739,0,176758.976,16,2,11,0,-0.866025,-0.5,-0.866025,0.5,178163.552,177993.062,183995.138,170461.206,164412.156,3105.284,173653.692,0,0,2048.805,1056.479
7740,0,174981.846,17,2,11,0,-0.965926,-0.258819,-0.866025,0.5,176758.976,175597.796,181005.098,170409.786,164369.083,3054.952,171926.894,0,1,2008.231,1046.721
7741,0,173502.55,18,2,11,0,-1.0,-0.0,-0.866025,0.5,174981.846,173871.336,178133.216,170384.121,164333.231,3267.864,170234.686,0,1,2297.591,970.273
7742,0,171799.252,19,2,11,0,-0.965926,0.258819,-0.866025,0.5,173502.55,173019.984,176795.198,170368.755,164305.667,3524.128,168275.124,0,1,2685.79,838.338
7743,0,170801.754,20,2,11,0,-0.866025,0.5,-0.866025,0.5,171799.252,174108.624,178042.726,170317.891,164275.929,3318.221,167483.533,0,1,2851.812,466.409
7744,0,173637.638,21,2,11,0,-0.707107,0.707107,-0.866025,0.5,170801.754,179889.848,184642.738,170180.105,164232.828,2748.093,170889.545,0,1,2685.043,63.05
7745,0,180885.276,22,2,11,0,-0.5,0.866025,-0.866025,0.5,173637.638,189953.878,197226.726,169919.596,164167.322,2997.913,177887.363,0,0,2997.913,0.0
7746,0,179362.302,23,2,11,0,-0.258819,0.965926,-0.866025,0.5,180885.276,190357.408,200284.032,169541.738,164070.051,3359.817,176002.485,0,0,3359.817,0.0
7747,0,175356.8,0,3,11,0,0.0,1.0,-0.866025,0.5,179362.302,187286.482,198616.498,169083.608,163945.517,4328.075,171028.725,0,0,4328.075,0.0
7748,0,170296.39,1,3,11,0,0.258819,0.965926,-0.866025,0.5,175356.8,182748.182,195426.276,168586.538,163807.067,5294.292,165002.098,0,0,5294.292,0.0
7749,0,163503.796,2,3,11,0,0.5,0.866025,-0.866025,0.5,170296.39,176260.586,189486.29,168067.713,163657.484,5431.963,158071.833,0,0,5431.963,0.0
7750,0,154655.272,3,3,11,0,0.707107,0.707107,-0.866025,0.5,163503.796,167927.41,181249.166,167536.18,163502.826,5102.557,149552.715,0,0,5102.557,0.0
7751,0,145056.752,4,3,11,0,0.866025,0.5,-0.866025,0.5,154655.272,159236.638,174143.738,166983.175,163344.529,5041.454,140015.298,0,0,5041.454,0.0
7752,0,137140.808,5,3,11,0,0.965926,0.258819,-0.866025,0.5,145056.752,152646.92,169223.502,166392.346,163171.392,5061.345,132079.463,0,0,5061.345,0.0
7753,0,131902.328,6,3,11,0,1.0,0.0,-0.866025,0.5,137140.808,148969.832,166339.762,165746.258,162980.424,4963.855,126938.473,0,0,4963.855,0.0
7754,0,128423.39,7,3,11,0,0.965926,-0.258819,-0.866025,0.5,131902.328,147074.794,165735.18,165035.112,162775.439,4964.356,123459.034,0,0,4964.356,0.0
7755,0,126600.392,8,3,11,0,0.866025,-0.5,-0.866025,0.5,128423.39,146757.674,166113.088,164257.97,162553.345,4652.088,121948.304,0,0,4652.088,0.0
7756,0,126703.952,9,3,11,0,0.707107,-0.707107,-0.866025,0.5,126600.392,149665.534,170043.368,163418.084,162318.151,4149.411,122554.541,0,0,4149.411,0.0
7757,0,129220.892,10,3,11,0,0.5,-0.866025,-0.866025,0.5,126703.952,156970.132,179019.038,162461.351,162060.178,3890.259,125330.633,0,0,3890.259,0.0
7758,0,133449.428,11,3,11,0,0.258819,-0.965926,-0.866025,0.5,129220.892,167744.082,192271.024,161305.133,161763.76,3292.311,130157.117,0,0,3292.311,0.0
7759,0,138371.676,12,3,11,0,0.0,-1.0,-0.866025,0.5,133449.428,176838.392,199698.748,159876.189,161413.632,2773.008,135598.668,0,0,2752.317,20.691
7760,0,144710.668,13,3,11,0,-0.258819,-0.965926,-0.866025,0.5,138371.676,179281.994,197224.966,158273.409,161048.59,2837.068,141873.6,0,0,2689.804,147.264
7761,0,151664.952,14,3,11,0,-0.5,-0.866025,-0.866025,0.5,144710.668,178704.798,189714.616,156832.937,160736.005,3105.598,148559.354,0,0,2708.925,396.673
7762,0,156097.18,15,3,11,0,-0.707107,-0.707107,-0.866025,0.5,151664.952,178163.552,183525.468,155706.277,160509.519,3388.949,152708.231,0,0,2795.72,593.229
7763,0,158410.128,16,3,11,0,-0.866025,-0.5,-0.866025,0.5,156097.18,176758.976,178934.95,154786.845,160346.255,3786.992,154623.136,0,0,3013.267,773.725
7764,0,158118.694,17,3,11,0,-0.965926,-0.258819,-0.866025,0.5,158410.128,174981.846,175562.802,154022.309,160224.083,4129.212,153989.482,0,1,3292.095,837.117
7765,0,155142.396,18,3,11,0,-1.0,-0.0,-0.866025,0.5,158118.694,173502.55,172840.858,153319.678,160120.249,3923.195,151219.201,0,1,3132.096,791.099
7766,0,152586.082,19,3,11,0,-0.965926,0.258819,-0.866025,0.5,155142.396,171799.252,171609.178,152554.672,160014.901,3510.329,149075.753,0,1,2858.113,652.216
7767,0,150613.028,20,3,11,0,-0.866025,0.5,-0.866025,0.5,152586.082,170801.754,171634.478,151754.123,159901.669,2891.749,147721.279,0,1,2547.061,344.688
7768,0,150074.626,21,3,11,0,-0.707107,0.707107,-0.866025,0.5,150613.028,173637.638,175819.894,150912.926,159776.541,2441.406,147633.22,0,1,2390.35,51.056
7769,0,152885.82,22,3,11,0,-0.5,0.866025,-0.866025,0.5,150074.626,180885.276,185950.956,149931.134,159623.295,2333.305,150552.515,0,0,2333.305,0.0
7770,0,150932.058,23,3,11,0,-0.258819,0.965926,-0.866025,0.5,152885.82,179362.302,187771.254,148764.49,159426.479,2497.143,148434.915,0,0,2497.143,0.0
7771,0,148172.998,0,4,11,0,0.0,1.0,-0.866025,0.5,150932.058,175356.8,184977.352,147579.896,159207.198,2521.389,145651.609,0,0,2521.389,0.0
7772,0,145744.808,1,4,11,0,0.258819,0.965926,-0.866025,0.5,148172.998,170296.39,180392.598,146447.238,158988.125,2691.974,143052.834,0,0,2691.974,0.0
7773,0,142394.158,2,4,11,0,0.5,0.866025,-0.866025,0.5,145744.808,163503.796,173575.938,145424.255,158781.888,2666.051,139728.107,0,0,2666.051,0.0
7774,0,137855.198,3,4,11,0,0.707107,0.707107,-0.866025,0.5,142394.158,154655.272,164781.8,144544.687,158596.282,2681.456,135173.742,0,0,2681.456,0.0
7775,0,132008.838,4,4,11,0,0.866025,0.5,-0.866025,0.5,137855.198,145056.752,156610.63,143844.684,158436.005,2065.107,129943.731,0,0,2065.107,0.0
7776,0,126843.8,5,4,11,0,0.965926,0.258819,-0.866025,0.5,132008.838,137140.808,150142.048,143301.021,158289.565,2289.273,124554.527,0,0,2289.273,0.0
7777,0,124009.692,6,4,11,0,1.0,0.0,-0.866025,0.5,126843.8,131902.328,146786.442,142871.979,158150.885,2207.904,121801.788,0,0,2207.904,0.0
7778,0,122292.312,7,4,11,0,0.965926,-0.258819,-0.866025,0.5,124009.692,128423.39,145457.738,142543.119,158015.309,1990.706,120301.606,0,0,1990.706,0.0
7779,0,122068.066,8,4,11,0,0.866025,-0.5,-0.866025,0.5,122292.312,126600.392,145756.714,142287.657,157877.42,1389.789,120678.277,0,0,1389.789,0.0
7780,0,123915.136,9,4,11,0,0.707107,-0.707107,-0.866025,0.5,122068.066,126703.952,149086.592,142098.81,157736.416,973.252,122941.884,0,0,973.252,0.0
7781,0,128676.478,10,4,11,0,0.5,-0.866025,-0.866025,0.5,123915.136,129220.892,157402.152,141982.61,157586.586,887.782,127788.696,0,0,887.782,0.0
7782,0,135681.85,11,4,11,0,0.258819,-0.965926,-0.866025,0.5,128676.478,133449.428,170169.54,141959.926,157415.6,795.599,134886.251,0,0,795.599,0.0
7783,0,141519.36,12,4,11,0,0.0,-1.0,-0.866025,0.5,135681.85,138371.676,178071.008,142052.943,157210.316,803.07,140716.29,0,0,729.869,73.201
7784,0,145199.562,13,4,11,0,-0.258819,-0.965926,-0.866025,0.5,141519.36,144710.668,177100.62,142184.097,156992.747,1010.73,144188.832,0,0,630.756,379.974
7785,0,148635.362,14,4,11,0,-0.5,-0.866025,-0.866025,0.5,145199.562,151664.952,172436.746,142204.467,156802.859,1381.17,147254.192,0,0,670.97,710.2
7786,0,149993.668,15,4,11,0,-0.707107,-0.707107,-0.866025,0.5,148635.362,156097.18,168558.118,142078.235,156661.184,1523.097,148470.571,0,0,653.525,869.572
7787,0,150896.43,16,4,11,0,-0.866025,-0.5,-0.866025,0.5,149993.668,158410.128,165904.28,141823.922,156550.682,1690.633,149205.797,0,0,870.222,820.411
7788,0,150677.59,17,4,11,0,-0.965926,-0.258819,-0.866025,0.5,150896.43,158118.694,163720.186,141510.851,156461.349,1749.6,148927.99,0,1,1006.544,743.056
7789,0,149644.576,18,4,11,0,-1.0,-0.0,-0.866025,0.5,150677.59,155142.396,161872.494,141200.805,156383.715,2102.082,147542.494,0,1,1457.586,644.496
7790,0,148490.15,19,4,11,0,-0.965926,0.258819,-0.866025,0.5,149644.576,152586.082,160485.262,140971.729,156310.93,2249.757,146240.393,0,1,1760.694,489.063
7791,0,148548.33,20,4,11,0,-0.866025,0.5,-0.866025,0.5,148490.15,150613.028,160316.182,140801.065,156239.53,2199.04,146349.29,0,1,1814.388,384.652
7792,0,153027.56,21,4,11,0,-0.707107,0.707107,-0.866025,0.5,148548.33,150074.626,162961.908,140715.036,156169.483,2033.332,150994.228,0,1,1969.781,63.551
7793,0,162359.108,22,4,11,0,-0.5,0.866025,-0.866025,0.5,153027.56,152885.82,171566.0,140838.075,156110.35,2006.725,160352.383,0,0,2006.725,0.0
7794,0,163639.602,23,4,11,0,-0.258819,0.965926,-0.866025,0.5,162359.108,150932.058,172189.17,141232.795,156055.547,2700.825,160938.777,0,0,2700.825,0.0
7795,0,161236.95,0,5,11,1,0.0,1.0,-0.866025,0.5,163639.602,148172.998,168668.966,141762.276,156004.657,3633.468,157603.482,0,0,3633.468,0.0
7796,0,157966.106,1,5,11,1,0.258819,0.965926,-0.866025,0.5,161236.95,145744.808,165056.136,142306.608,155960.419,4055.818,153910.288,0,0,4055.818,0.0
7797,0,153498.512,2,5,11,1,0.5,0.866025,-0.866025,0.5,157966.106,142394.158,159385.76,142815.828,155918.216,4041.871,149456.641,0,0,4041.871,0.0
7798,0,147422.706,3,5,11,1,0.707107,0.707107,-0.866025,0.5,153498.512,137855.198,152360.86,143278.51,155883.173,4119.193,143303.513,0,0,4119.193,0.0
7799,0,141004.164,4,5,11,1,0.866025,0.5,-0.866025,0.5,147422.706,132008.838,145120.42,143677.156,155853.78,3593.721,137410.443,0,0,3593.721,0.0
7800,0,135386.886,5,5,11,1,0.965926,0.258819,-0.866025,0.5,141004.164,126843.8,138829.008,144051.961,155829.278,2922.385,132464.501,0,0,2922.385,0.0
7801,0,131781.666,6,5,11,1,1.0,0.0,-0.866025,0.5,135386.886,124009.692,135600.852,144407.923,155808.789,2488.448,129293.218,0,0,2488.448,0.0
7802,0,130129.016,7,5,11,1,0.965926,-0.258819,-0.866025,0.5,131781.666,122292.312,133664.65,144731.755,155786.056,2130.684,127998.332,0,0,2130.684,0.0
7803,0,129608.744,8,5,11,1,0.866025,-0.5,-0.866025,0.5,130129.016,122068.066,132984.398,145058.285,155765.01,1786.449,127822.295,0,0,1786.449,0.0
7804,0,131216.634,9,5,11,1,0.707107,-0.707107,-0.866025,0.5,129608.744,123915.136,134374.454,145372.48,155744.917,1363.79,129852.844,0,0,1363.79,0.0
7805,0,134998.754,10,5,11,1,0.5,-0.866025,-0.866025,0.5,131216.634,128676.478,138130.466,145676.709,155726.121,1389.52,133609.234,0,0,1389.52,0.0
7806,0,140688.754,11,5,11,1,0.258819,-0.965926,-0.866025,0.5,134998.754,135681.85,143875.432,145940.137,155707.48,1367.256,139321.498,0,0,1367.256,0.0
7807,0,146240.888,12,5,11,1,0.0,-1.0,-0.866025,0.5,140688.754,141519.36,148927.486,146148.758,155688.511,1482.147,144758.741,0,0,1433.583,48.564
7808,0,149683.254,13,5,11,1,-0.258819,-0.965926,-0.866025,0.5,146240.888,145199.562,152174.418,146345.488,155672.52,2191.168,147492.086,0,0,1811.895,379.273
7809,0,150156.796,14,5,11,1,-0.5,-0.866025,-0.866025,0.5,149683.254,148635.362,153698.644,146532.309,155657.691,3084.776,147072.02,0,0,2216.803,867.973
7810,0,149601.016,15,5,11,1,-0.707107,-0.707107,-0.866025,0.5,150156.796,149993.668,154267.094,146595.702,155636.609,3520.861,146080.155,0,0,2242.438,1278.423
7811,0,148989.516,16,5,11,1,-0.866025,-0.5,-0.866025,0.5,149601.016,150896.43,153995.846,146579.341,155608.835,3568.491,145421.025,0,0,2205.462,1363.029
7812,0,147761.638,17,5,11,1,-0.965926,-0.258819,-0.866025,0.5,148989.516,150677.59,153302.056,146499.887,155579.035,3475.341,144286.297,0,1,2144.316,1331.025
7813,0,145664.168,18,5,11,1,-1.0,-0.0,-0.866025,0.5,147761.638,149644.576,152591.832,146378.389,155546.056,3507.121,142157.047,0,1,2177.2,1329.921
7814,0,143641.836,19,5,11,1,-0.965926,0.258819,-0.866025,0.5,145664.168,148490.15,151488.144,146212.538,155504.82,3696.728,139945.108,0,1,2402.367,1294.361
7815,0,144961.79,20,5,11,1,-0.866025,0.5,-0.866025,0.5,143641.836,148548.33,152349.776,146010.525,155458.116,3705.096,141256.694,0,1,2874.954,830.142
7816,0,150812.316,21,5,11,1,-0.707107,0.707107,-0.866025,0.5,144961.79,153027.56,157099.572,145861.086,155414.14,3623.957,147188.359,0,1,3503.9,120.057
7817,0,163613.886,22,5,11,1,-0.5,0.866025,-0.866025,0.5,150812.316,162359.108,165554.444,145768.784,155376.716,4609.064,159004.822,0,0,4609.064,0.0
7818,0,167697.57,23,5,11,1,-0.258819,0.965926,-0.866025,0.5,163613.886,163639.602,166048.354,145821.067,155365.165,6003.139,161694.431,0,0,6003.139,0.0
7819,0,167227.6,0,6,11,1,0.0,1.0,-0.866025,0.5,167697.57,161236.95,163246.69,145990.149,155374.982,7005.593,160222.007,0,0,7005.593,0.0
7820,0,165724.598,1,6,11,1,0.258819,0.965926,-0.866025,0.5,167227.6,157966.106,159575.536,146239.759,155398.677,7098.789,158625.809,0,0,7098.789,0.0
7821,0,162574.422,2,6,11,1,0.5,0.866025,-0.866025,0.5,165724.598,153498.512,154827.144,146563.029,155435.279,7233.573,155340.849,0,0,7233.573,0.0
7822,0,157128.76,3,6,11,1,0.707107,0.707107,-0.866025,0.5,162574.422,147422.706,148197.246,146941.192,155481.394,7133.073,149995.687,0,0,7133.073,0.0
7823,0,151356.566,4,6,11,1,0.866025,0.5,-0.866025,0.5,157128.76,141004.164,141685.214,147345.611,155534.558,6604.25,144752.316,0,0,6604.25,0.0
7824,0,146604.032,5,6,11,1,0.965926,0.258819,-0.866025,0.5,151356.566,135386.886,136141.4,147776.961,155592.125,6150.199,140453.833,0,0,6150.199,0.0
7825,0,144626.84,6,6,11,1,1.0,0.0,-0.866025,0.5,146604.032,131781.666,132401.742,148244.343,155654.403,5701.148,138925.692,0,0,5701.148,0.0
7826,0,143433.536,7,6,11,1,0.965926,-0.258819,-0.866025,0.5,144626.84,130129.016,130599.83,148779.558,155727.171,5370.943,138062.593,0,0,5370.943,0.0
7827,0,143955.088,8,6,11,1,0.866025,-0.5,-0.866025,0.5,143433.536,129608.744,129914.688,149333.913,155803.562,5295.185,138659.903,0,0,5295.185,0.0
7828,0,145480.122,9,6,11,1,0.707107,-0.707107,-0.866025,0.5,143955.088,131216.634,130786.248,149931.677,155887.136,5465.117,140015.005,0,0,5465.117,0.0
7829,0,149142.564,10,6,11,1,0.5,-0.866025,-0.866025,0.5,145480.122,134998.754,133492.578,150525.989,155974.6,5282.808,143859.756,0,0,5282.808,0.0
7830,0,154511.976,11,6,11,1,0.258819,-0.965926,-0.866025,0.5,149142.564,140688.754,137701.778,151115.315,156067.754,4701.008,149810.968,0,0,4701.008,0.0
7831,0,159094.162,12,6,11,1,0.0,-1.0,-0.866025,0.5,154511.976,146240.888,142578.99,151691.282,156167.815,4540.723,154553.439,0,0,4405.256,135.467
7832,0,159895.0,13,6,11,1,-0.258819,-0.965926,-0.866025,0.5,159094.162,149683.254,147947.434,152226.835,156266.12,4334.157,155560.843,0,0,3512.901,821.256
7833,0,156734.578,14,6,11,1,-0.5,-0.866025,-0.866025,0.5,159895.0,150156.796,152495.702,152652.325,156337.236,4656.35,152078.228,0,0,3196.618,1459.732
7834,0,153043.466,15,6,11,1,-0.707107,-0.707107,-0.866025,0.5,156734.578,149601.016,154774.888,152926.399,156362.467,4055.868,148987.598,0,0,2384.545,1671.323
7835,0,150169.18,16,6,11,1,-0.866025,-0.5,-0.866025,0.5,153043.466,148989.516,155490.914,153069.835,156352.161,3360.596,146808.584,0,0,1698.622,1661.974
7836,0,148023.87,17,6,11,1,-0.965926,-0.258819,-0.866025,0.5,150169.18,147761.638,156074.398,153118.987,156320.484,3130.808,144893.062,0,1,1506.702,1624.106
7837,0,146735.188,18,6,11,1,-1.0,-0.0,-0.866025,0.5,148023.87,145664.168,155995.912,153129.914,156272.565,2900.901,143834.287,0,1,1429.077,1471.824
7838,0,146171.598,19,6,11,1,-0.965926,0.258819,-0.866025,0.5,146735.188,143641.836,155504.596,153174.539,156217.441,2701.406,143470.192,0,1,1448.944,1252.462
7839,0,149056.14,20,6,11,1,-0.866025,0.5,-0.866025,0.5,146171.598,144961.79,156646.346,153279.946,156161.888,2139.871,146916.269,0,1,1525.189,614.682
7840,0,157129.266,21,6,11,1,-0.707107,0.707107,-0.866025,0.5,149056.14,150812.316,162498.446,153450.544,156116.708,2156.28,154972.986,0,1,2077.41,78.87
7841,0,170353.68,22,6,11,1,-0.5,0.866025,-0.866025,0.5,157129.266,163613.886,170855.716,153713.75,156084.748,3589.498,166764.182,0,0,3589.498,0.0
7842,0,172975.36,23,6,11,1,-0.258819,0.965926,-0.866025,0.5,170353.68,167697.57,170996.45,153994.575,156081.76,4317.102,168658.258,0,0,4317.102,0.0
7843,0,171597.996,0,0,11,0,0.0,1.0,-0.866025,0.5,172975.36,167227.6,168026.132,154214.483,156093.539,4646.487,166951.509,0,0,4646.487,0.0
7844,0,168191.286,1,0,11,0,0.258819,0.965926,-0.866025,0.5,171597.996,165724.598,164112.58,154396.583,156114.8,5294.912,162896.374,0,0,5294.912,0.0
7845,0,162685.784,2,0,11,0,0.5,0.866025,-0.866025,0.5,168191.286,162574.422,157890.448,154499.361,156139.078,5216.839,157468.945,0,0,5216.839,0.0
7846,0,155324.432,3,0,11,0,0.707107,0.707107,-0.866025,0.5,162685.784,157128.76,150818.866,154504.002,156167.622,5813.521,149510.911,0,0,5813.521,0.0
7847,0,147943.92,4,0,11,0,0.866025,0.5,-0.866025,0.5,155324.432,151356.566,143688.088,154428.821,156194.441,6306.523,141637.397,0,0,6305.534,0.989
7848,0,142181.706,5,0,11,0,0.965926,0.258819,-0.866025,0.5,147943.92,146604.032,138770.678,154286.628,156219.773,6360.387,135821.319,0,0,6360.387,0.0
7849,0,139028.374,6,0,11,0,1.0,0.0,-0.866025,0.5,142181.706,144626.84,135247.65,154102.364,156240.077,6383.292,132645.082,0,0,6383.292,0.0
7850,0,137884.954,7,0,11,0,0.965926,-0.258819,-0.866025,0.5,139028.374,143433.536,134066.424,153869.095,156262.581,6496.253,131388.701,0,0,6496.253,0.0
7851,0,137860.418,8,0,11,0,0.866025,-0.5,-0.866025,0.5,137884.954,143955.088,134257.48,153637.904,156285.311,6454.933,131405.485,0,0,6454.933,0.0
7852,0,141103.406,9,0,11,0,0.707107,-0.707107,-0.866025,0.5,137860.418,145480.122,137589.732,153383.959,156306.757,6866.954,134236.452,0,0,6866.954,0.0
7853,0,149188.908,10,0,11,0,0.5,-0.866025,-0.866025,0.5,141103.406,149142.564,145681.238,153201.596,156327.671,7492.506,141696.402,0,0,7492.506,0.0
7854,0,161602.39,11,0,11,0,0.258819,-0.965926,-0.866025,0.5,149188.908,154511.976,158500.354,153203.527,156348.55,7866.197,153736.193,0,0,7866.197,0.0
7855,0,172740.676,12,0,11,0,0.0,-1.0,-0.866025,0.5,161602.39,159094.162,169365.864,153498.961,156367.015,7985.208,164755.468,0,0,7974.112,11.096
7856,0,178543.192,13,0,11,0,-0.258819,-0.965926,-0.866025,0.5,172740.676,159895.0,173893.582,154067.566,156387.103,7983.835,170559.357,0,0,7907.98,75.855
